791,-0.000417170129785401
788,-0.00054903648637781
785,-0.00069450204249489
782,-0.000566535286332787
779,-0.000731743916143187
776,-0.000671848698946538
773,-0.000449617082277497
770,-0.000601613439460479
767,-0.000419750052356965
764,-0.000253356482871231
761,-0.000505648974123908
758,-0.000542665558884363
755,-0.000512627363660701
752,-0.000459471309683
749,-0.000489650652021232
746,-0.000440237256195198
743,-0.000237640751032186
740,-0.000230952215724322
737,-0.000328761422067412
734,-0.000217095069532541
731,-0.000292351015983823
728,-0.000382792062748309
725,-0.000434990056861695
722,-0.000687680116944825
719,-0.000596749961450751
716,-0.000639566339534564
713,-0.000503235956309231
710,-0.000292478321108539
707,-0.000395438144164032
704,-0.00046765209353454
701,-0.0002461134630221
698,-0.000396106079414846
695,-0.000315899172921677
692,-0.000273192601188949
689,-0.000296951156883192
686,-0.000431437775195129
683,-0.000273029028915563
680,-0.000431448952381538
677,-0.000316240199765722
674,-0.000386240962572251
671,-0.000232649577245549
668,-0.000365777339700506
665,-0.000267071427864832
662,-0.000329978645314677
659,-0.000247578319577356
656,-0.000172559233908339
653,-0.000143200643218883
650,-0.000230296148195959
647,-2.62947082318852e-05
644,-0.000111018204907741
641,-0.000134369683713127
638,1.22383913314687e-05
635,-8.88659466733976e-05
632,1.76572846818734e-05
629,5.70964408300744e-05
626,0.000142099465334733
623,0.000235437655425309
620,0.000155625041716694
617,0.00019781155739234
614,9.71269229360169e-05
611,0.000133736072756304
608,0.000224719317738818
605,0.000234022770697527
602,0.00027653566837228
599,0.000411384750238576
596,0.000363788114437775
593,0.000407785407055623
590,0.00045358403522287
587,0.000462653166717945
584,0.000550022759352385
581,0.000569164202915563
578,0.000530844516871588
575,0.00062742372739181
572,0.000589882285322336
569,0.000604456666392782
566,0.000785902138839655
563,0.000815482313352485
560,0.000768344518283103
557,0.00096115222054598
554,0.00100141492722634
551,0.00086379602579617
548,0.00105227844948201
545,0.00100172301182234
542,0.00113802297533635
539,0.00120044861103054
536,0.00121269364984189
533,0.00124030666998381
530,0.00136429431025281
527,0.0015344642222493
524,0.00150568318607963
521,0.00155567502813002
518,0.0017210275294279
515,0.00177677607961532
512,0.00191537417831265
509,0.00191931646804975
506,0.00195162769793322
503,0.00204320942825244
500,0.0021863166052928
497,0.00233816762518368
494,0.00227699320564436
491,0.00246944372150922
488,0.00265338826330193
485,0.00275490176484916
482,0.00287695014336737
479,0.00296670496811502
476,0.00310715129907913
473,0.00335722026661826
470,0.00355247168556729
467,0.00371131952719169
464,0.00385631334540209
461,0.00400202624760636
458,0.00421185487084303
455,0.00435949303715621
452,0.00456598913746719
449,0.0047921449664457
446,0.00507676535540122
443,0.00542733705665874
440,0.00578102134552102
437,0.00603867301118306
434,0.00630828316834654
431,0.00647224508707026
428,0.00691046903867751
425,0.00717040425585691
422,0.00753500983929655
419,0.00800543875315921
416,0.00852347134325856
413,0.00897013380397597
410,0.00945796771178293
407,0.00999146486913695
404,0.0105517826142987
401,0.0112179782954715
398,0.0118475255885974
395,0.0122958092023624
392,0.0131122735323544
389,0.0138066142900354
386,0.0146678247588789
383,0.0153345902388636
380,0.0161795947230572
377,0.0170479074533671
374,0.018153239965546
371,0.019167059860606
368,0.0203349465131379
365,0.0213986659200234
362,0.0226735512127079
359,0.0238071570913493
356,0.02529901310268
353,0.0266517935118702
350,0.0280498809747263
347,0.0296398362653316
344,0.0311590967779385
341,0.0329598514995901
338,0.0345887871681948
335,0.0364829892647031
332,0.0383270334714678
329,0.0402484997639678
326,0.0423685610280708
323,0.0441672024139344
320,0.0462372180928942
317,0.0483485170855704
314,0.0506114785807705
311,0.0528051870024073
308,0.0552033684289062
305,0.0577668120885492
302,0.060413300022318
299,0.0634632714521822
296,0.0664797862604758
293,0.0699318334734854
290,0.0733358350715274
287,0.0764235914033191
284,0.079700594887694
281,0.0824955158997588
278,0.085634275990578
275,0.0882213692138947
272,0.0905345031410009
269,0.0931753663597476
266,0.0963701745635739
263,0.0996468387460551
260,0.1025575624341
257,0.105485258788918
254,0.109131229990522
251,0.112714528089207
248,0.11727037207477
245,0.122389687118029
242,0.128344254256054
239,0.134929768383893
