,248,251,254,257,260,263,266,269,272,275,278,281,284,287,290,293,296,299,302,305,308,311,314,317,320,323,326,329,332,335,338,341,344,347,350,353,356,359,362,365,368,371,374,377,380,383,386,389,392,395,398,401,404,407,410,413,416,419,422,425,428,431,434,437,440,443,446,449
247.926,NA,NA,NA,NA,0.0140209497857202,0.0117297165251267,0.000313695306014757,0.00423459403015526,0.0108384989448786,0.00242330685678129,0,0.0061480233401357,0.00804535745092719,0.00437026870014724,0.000717963217301777,0,0,0.00193258841965063,0.00255436217470758,0,0,0,0,0.000395709070781353,0,0,0,0,0.00011881191631283,0,0,0,0,0,0,0,0,3.55080271116867e-05,0.00117907385142561,0,0.000460544933033888,0,0.00160915234207293,0,0,0.000326413174389841,0,0,0.00109957660032339,0,0,0,0,0,0,0,0,0.00125260274040023,0.000481542107732208,0.0002766589036875,0,0,0,0,0,0,0.000197108267503208,0
250.165,NA,NA,NA,NA,NA,0.00692679275773396,0.0194688870935791,0.00899173783402736,0.0123299235773886,0.00941975038142124,0.0165551651841959,0.0119571676643874,0.00969310432983157,0.00569954256152071,0.00839498808960542,0.00239136691449436,0.00317042843289375,0.000950084417275541,0.00383189676454864,0.00274723518738577,0.00227733147242951,0.000742304866582658,0.000474261834520647,0.00166476576412678,0.00293232914407866,0.000802133718939713,0.000566688808330618,0.00209426544639796,0.000223828682781379,0.00164387229140618,0.000321243997433161,0.00035566927511681,0.000532160398652118,0.00148284831316296,0.00024518715448601,3.31234440735569e-05,0.00101068814156211,0.00122307311546752,0.000740138029024237,0.000563310340786739,0.00164113262071385,0.00201612310788965,0.00207500337561162,0.00161524781071107,0.000852007967085699,0,0.0019852509962019,0,0,0.00244742797907935,0,0.00212846122316824,0.000519154231791983,0.000546728983225638,0.00118383951431951,0,0.000875545965224686,0.00088547136513584,0.00134168775661963,5.12586935319487e-07,0.000993036015819151,0.00103656353637298,0.0003882692719658,0.000349648293620509,0.0023543030555444,0,0,0
252.406,NA,NA,NA,NA,NA,0.00381393974095026,0,0.00794640098688272,0,0.000781329238521337,0.00240850149770429,0.00694256461227572,0.00171046307281495,0.00774845346089621,0.00404063610182564,0,0.00159271486258718,0,0,0.000385087968615026,0,0,0,0,0,0.000760520536638069,0,0,0.000370371293065538,0,0,0.00048019800217108,0,0,0.000570256784075098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254.647,NA,NA,NA,NA,NA,NA,0.00708958958269552,0.0057095613955193,0.00953798822995539,0.00757681212711137,0.0079981347395479,0.00192608975255931,0.00606078332799578,0.00934212741496636,0.00620913254228651,0.00767452789811588,0.00121827239984625,0.00395051167634938,0.00243517934238285,0.000994758828455811,0.00141150033875058,0.000217098028911211,0.000799597028152168,0.000814030021077133,0.000154864943281823,0,0.00128706424772466,0.000235978739818495,0.00138634535071413,0.000868391843939412,0.000537331545555751,0,0,0,0.00102082140435682,0.000522829581819657,0.000613487466663768,0.000214422478024616,0.000837368838463339,0.000905365256308048,0.000470925100300587,0,0,0.000192439139169636,0,0.00150178224767492,0,0,0,3.43616708622255e-05,0.00142040452117094,0.00157668617993326,0.00198516564909249,0.000518690067725158,0.000765173973556707,0.00146113616149945,0,0.000268875618464373,0.000479876522154706,0,0.00166344861995357,0,0.000341884156864357,0.00135694037336038,0.000540800757391759,0.00023367751216674,0.00151294333505311,0
256.889,NA,NA,NA,NA,NA,NA,NA,0.0068798713874129,0.00448664979531311,0.00823724585211747,0.00981498625796631,0.00808626783885382,0.00820775638591165,0.00653860785525197,0.00639792592112385,0.00528891524017108,0.00421207992759827,0,0.00192591891334241,0.00203692526935123,0.00125408521795926,0,0.000861539571465339,0,0.000998336824440555,0.000456118123472937,0,0,0.00117871537020884,0,6.40295512181015e-05,0,0.00012796724617481,0,0.000220467977646313,0.000881331921313586,0.000188228648154375,0,0.000698037056636785,0,0.000354665551596544,0,0.00026195754480417,0,0,0.0015340965918193,0.000245706784653641,0.000504294205791435,0,0,0,7.68155215310921e-05,0.000429453649134057,0,0,0,0.000121047511425909,0.000137356268321821,0,0.000345974115619665,0,0.000342391477121269,0.000318233952707075,0.000282967244925779,0.000584351267190127,0.000714413894258357,0.0012685476996968,0
259.133,NA,NA,NA,NA,NA,NA,NA,NA,0.00203354814312948,0.00333848355761204,0.00878846624401234,0.00855188286831316,0.0109758159908523,0.00309615775944244,0.00812172752971378,0.00836849554669071,0.00640047904325853,0.00377461315321779,0.000196568553066171,0.00138257086892577,0.000708644685151886,0,0,0,0,0,0.000519882919879467,0,0,0,0,0,6.36680085684559e-05,0,0,0,0,0,0.000713120234576675,0,9.68296115963485e-05,0,0,0,0,0,0.000501258006155878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.95468355691754e-05,0,0,0
261.377,NA,NA,NA,NA,NA,NA,NA,NA,0.00950517342874702,0.0135221376756867,0.00871788165742343,0.00942787948489441,0.0121278526065497,0.00830929778553157,0.0145781107432486,0.00387168107142853,0.00961228956800322,0.00564872797602185,0.00415746066411857,0.00137325395508327,0.000678084446427152,0.00127117487945233,0,0.00272399351998693,0.00235976422308577,0.0012000522245586,0.000920626422635123,0.00183823879066732,0.00213009301590985,0.00228522980297764,0,0.00195858862006127,0.000941647292056323,0.0032828434676934,0.00132972912267577,0.00159166174189322,0.00234755394535327,0.00139551859255627,0.00116912551244383,0,0.00202975244749483,0.00307244191212094,0.0017246251421506,0.0019856019232259,0.00123092837062367,0,0.0011814180489848,0,0,0.00189893468698556,0.00270488045759206,0.00117264851269121,0.0013962243210868,0,0.0021335732184999,0.00111676858855265,0.00102296087278027,0,0.00103141495987582,0.00200778782075463,0.000813972217366058,0.000654244416249535,0.00103896639291858,0.000728792953103837,0.000193809523446793,0.00128756521362694,0.00255519796442923,0.00132637633123218
263.622,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0190399497757315,0.00369785390518001,0.00712347291595453,0.0124948579980474,0.0134208655308303,0.0104626019180867,0.0142479489519634,0.00809289519627745,0.00773934856156232,0.00604042379816751,0.00393960816343643,0.00100320526529481,0.00417851020742873,0,0.00321285009427195,0.00238793049238211,0.000410883548282205,0.00205838434961847,0.00022492763449998,0.000219364569673778,0.000747340251399299,0.000840099909715335,0,0.00138564134664309,0.00162094148631244,0.000925826850625137,0,0,0.0011638213473652,0.00123872913368114,0.000761396896074912,0.000802544261913359,0,0.00220521686963999,0.000968456393780464,0.000363698137701832,0.00248110307768493,0.00106479615248012,0.00203587316252884,0.00174882941553563,0.00299375199206551,0.00262367233459087,0,0,0.000287613992043497,0.00258439547072487,0.000323930516193865,0.00280028362292368,0,0,0.000314090056344341,1.66806260086985e-07,0.00172270704942453,0.00182907372342371,0.000853371445609984,0.00166593732724713,0.0019088945959295,0.00206449087362931,0.000314814315609338
265.868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00833474122893071,0.00527721244343344,0.0145887456244456,0.00619523704943332,0.00477810342259209,0.0102684176387633,0.00739500734225556,0.00869714999599071,0.00663121625302983,0.00440511844804365,0.000344182036201032,0.000840965709410536,0.00331634250236338,0,0,0.0025402413862156,0.00190607441155286,0.000580403836135429,0.00206025205849786,0,0.00205045995497753,0.000854827846633686,0,0.000846975487750995,0.000349732279739971,0,0.00115199468828587,7.00058705865777e-05,0,0.000356457473227414,0.00150154259312108,0.000432765165641091,0.00142010936768927,0,0,0.000532432711472835,0.00229963968873493,0,0,0.00106372254272467,0,0.000170684630107812,0,0.000211212184297863,0.00248817539028878,0.000258038044848496,0,0,0,0,0.000991370838020651,0.00280574551535655,3.55957705526281e-05,0.000140393963902508,0.000682995463143614,0.00106029960609518,0.00205360681656619,0.000726491828785504
